symbol;timeframe;open_time;open_price;high_price;low_price;close_price;volume;close_time;EMA;
BTCUSDT;1h;2018-01-17 12:00:00+00:00;985076000000;1033301000000;971195000000;1003001000000;200272493600;2018-01-17 12:59:59.999000+00:00;10342105334226800,000000000000000;
BTCUSDT;1h;2018-01-17 13:00:00+00:00;1003001000000;1017325000000;972000000000;972000000000;190494022100;2018-01-17 13:59:59.999000+00:00;1024639682126890,000000000000000;
BTCUSDT;1h;2018-01-17 14:00:00+00:00;972200000000;985624000000;911200000000;916002000000;520871227700;2018-01-17 14:59:59.999000+00:00;10079261925689000,000000000000000;
BTCUSDT;1h;2018-01-17 15:00:00+00:00;916003000000;952501000000;903794000000;922747000000;490435909200;2018-01-17 15:59:59.999000+00:00;9948217014044600,000000000000000;
BTCUSDT;1h;2018-01-17 16:00:00+00:00;922746000000;1029500000000;915001000000;1028797000000;467958369100;2018-01-17 16:59:59.999000+00:00;10000486704191500,000000000000000;
BTCUSDT;1h;2018-01-17 17:00:00+00:00;1028797000000;1034995000000;950045000000;984999000000;353360154000;2018-01-17 17:59:59.999000+00:00;9977333365085180,000000000000000;
BTCUSDT;1h;2018-01-17 18:00:00+00:00;984001000000;989600000000;962003000000;965000000000;140841869600;2018-01-17 18:59:59.999000+00:00;9926974385841310,000000000000000;
BTCUSDT;1h;2018-01-17 19:00:00+00:00;965100000000;1060083000000;964000000000;1039000000000;213216474600;2018-01-17 19:59:59.999000+00:00;999820909571188,000000000000000;
BTCUSDT;1h;2018-01-17 20:00:00+00:00;1036600000000;1108000000000;1018189000000;1090106000000;395679379100;2018-01-17 20:59:59.999000+00:00;1013710923483310,000000000000000;
BTCUSDT;1h;2018-01-17 21:00:00+00:00;1090107000000;1148700000000;1057031000000;1141900000000;372374904200;2018-01-17 21:59:59.999000+00:00;10334323198704900,000000000000000;
BTCUSDT;1h;2018-01-17 22:00:00+00:00;1141900000000;1168099000000;1050975000000;1065048000000;458493953900;2018-01-17 22:59:59.999000+00:00;103829627065965,000000000000000;
BTCUSDT;1h;2018-01-17 23:00:00+00:00;1069999000000;1115000000000;1035102000000;1098879000000;346747531100;2018-01-17 23:59:59.999000+00:00;10476166905581600,000000000000000;
BTCUSDT;1h;2018-01-18 00:00:00+00:00;1097259000000;1115900000000;1065000000000;1115000000000;211321859500;2018-01-18 00:59:59.999000+00:00;1057983353549210,000000000000000;
BTCUSDT;1h;2018-01-18 01:00:00+00:00;1115900000000;1150000000000;1095800000000;1138001000000;257673530500;2018-01-18 01:59:59.999000+00:00;1070293760695490,000000000000000;
BTCUSDT;1h;2018-01-18 02:00:00+00:00;1137778000000;1160000000000;1120000000000;1154700000000;228995597000;2018-01-18 02:59:59.999000+00:00;10832793359731000,000000000000000;
BTCUSDT;1h;2018-01-18 03:00:00+00:00;1153500000000;1157500000000;1090201000000;1095545000000;247209753600;2018-01-18 03:59:59.999000+00:00;10851663612080100,000000000000000;
BTCUSDT;1h;2018-01-18 04:00:00+00:00;1095001000000;1132506000000;1070080000000;1076699000000;223332906500;2018-01-18 04:59:59.999000+00:00;10838636902529300,000000000000000;
BTCUSDT;1h;2018-01-18 05:00:00+00:00;1075504000000;1096817000000;1050025000000;1080097000000;244068172400;2018-01-18 05:59:59.999000+00:00;10832841994447900,000000000000000;
BTCUSDT;1h;2018-01-18 06:00:00+00:00;1078912000000;1110893000000;1076171000000;1102000000000;157089539600;2018-01-18 06:59:59.999000+00:00;1086163553376360,000000000000000;
BTCUSDT;1h;2018-01-18 07:00:00+00:00;1102000000000;1102186000000;1043533000000;1047297000000;195166748900;2018-01-18 07:59:59.999000+00:00;10801840836261500,000000000000000;
BTCUSDT;1h;2018-01-18 08:00:00+00:00;1046171000000;1078000000000;1044001000000;1069000000000;157532936200;2018-01-18 08:59:59.999000+00:00;10784634553759700,000000000000000;
BTCUSDT;1h;2018-01-18 09:00:00+00:00;1071392000000;1123500000000;1069114000000;1105024000000;180434414800;2018-01-18 09:59:59.999000+00:00;10825496930104400,000000000000000;
BTCUSDT;1h;2018-01-18 10:00:00+00:00;1105229000000;1129400000000;1089855000000;1121998000000;142804007100;2018-01-18 10:59:59.999000+00:00;10886186633165200,000000000000000;
BTCUSDT;1h;2018-01-18 11:00:00+00:00;1122000000000;1149900000000;1119576000000;1141378000000;191794991600;2018-01-18 11:59:59.999000+00:00;10967354843447500,000000000000000;
BTCUSDT;1h;2018-01-18 12:00:00+00:00;1141378000000;1187882000000;1123000000000;1141499000000;302576008700;2018-01-18 12:59:59.999000+00:00;11036221790609400,000000000000000;
BTCUSDT;1h;2018-01-18 13:00:00+00:00;1141499000000;1169000000000;1123400000000;1138000000000;208028077100;2018-01-18 13:59:59.999000+00:00;11089110745900300,000000000000000;
BTCUSDT;1h;2018-01-18 14:00:00+00:00;1137100000000;1171485000000;1131500000000;1166514000000;136821650200;2018-01-18 14:59:59.999000+00:00;11177730631146400,000000000000000;
BTCUSDT;1h;2018-01-18 15:00:00+00:00;1169997000000;1181100000000;1150000000000;1170000000000;198302204400;2018-01-18 15:59:59.999000+00:00;11258079764816100,000000000000000;
BTCUSDT;1h;2018-01-18 16:00:00+00:00;1169699000000;1170006000000;1111100000000;1127398000000;248644751300;2018-01-18 16:59:59.999000+00:00;11260525954844400,000000000000000;
BTCUSDT;1h;2018-01-18 17:00:00+00:00;1127398000000;1142500000000;1090000000000;1091033000000;203376345100;2018-01-18 17:59:59.999000+00:00;11206649654099100,000000000000000;
BTCUSDT;1h;2018-01-18 18:00:00+00:00;1091033000000;1146500000000;1088800000000;1146500000000;180819015600;2018-01-18 18:59:59.999000+00:00;11246395861160800,000000000000000;
BTCUSDT;1h;2018-01-18 19:00:00+00:00;1146500000000;1155184000000;1122000000000;1154194000000;121749767600;2018-01-18 19:59:59.999000+00:00;11291864190213000,000000000000000;
BTCUSDT;1h;2018-01-18 20:00:00+00:00;1153500000000;1174295000000;1141300000000;1151034000000;111005172000;2018-01-18 20:59:59.999000+00:00;11325475853257100,000000000000000;
BTCUSDT;1h;2018-01-18 21:00:00+00:00;1152116000000;1162500000000;1113164000000;1132499000000;163171133100;2018-01-18 21:59:59.999000+00:00;11325401106602200,000000000000000;
BTCUSDT;1h;2018-01-18 22:00:00+00:00;1132499000000;1133319000000;1065898000000;1096400000000;336428827000;2018-01-18 22:59:59.999000+00:00;11269800936355700,000000000000000;
BTCUSDT;1h;2018-01-18 23:00:00+00:00;1095092000000;1117292000000;1063530000000;1096197000000;198096083900;2018-01-18 23:59:59.999000+00:00;11222442330762500,000000000000000;
BTCUSDT;1h;2018-01-19 00:00:00+00:00;1096000000000;1135800000000;1083300000000;1128006000000;132183652100;2018-01-19 00:59:59.999000+00:00;11231306587568200,000000000000000;
BTCUSDT;1h;2018-01-19 01:00:00+00:00;1129978000000;1143500000000;1102495000000;1118605000000;129376476500;2018-01-19 01:59:59.999000+00:00;11224344035634700,000000000000000;
BTCUSDT;1h;2018-01-19 02:00:00+00:00;1120000000000;1123000000000;1055600000000;1057514000000;265395050100;2018-01-19 02:59:59.999000+00:00;11124466491690900,000000000000000;
BTCUSDT;1h;2018-01-19 03:00:00+00:00;1057514000000;1097222000000;1036000000000;1083052000000;296218101000;2018-01-19 03:59:59.999000+00:00;1107924395450760,000000000000000;
BTCUSDT;1h;2018-01-19 04:00:00+00:00;1083052000000;1109700000000;1060100000000;1097977000000;169512513000;2018-01-19 04:59:59.999000+00:00;11063940269198800,000000000000000;
BTCUSDT;1h;2018-01-19 05:00:00+00:00;1097979000000;1120100000000;1090000000000;1112004000000;143748176800;2018-01-19 05:59:59.999000+00:00;11072570997014300,000000000000000;
BTCUSDT;1h;2018-01-19 06:00:00+00:00;1110501000000;1133300000000;1094999000000;1119600000000;128314698700;2018-01-19 06:59:59.999000+00:00;11091560074396700,000000000000000;
BTCUSDT;1h;2018-01-19 07:00:00+00:00;1119600000000;1121978000000;1090111000000;1106972000000;107262839000;2018-01-19 07:59:59.999000+00:00;11088200062951100,000000000000000;
BTCUSDT;1h;2018-01-19 08:00:00+00:00;1106000000000;1158000000000;1095000000000;1135506000000;231234170300;2018-01-19 08:59:59.999000+00:00;11129255437881700,000000000000000;
BTCUSDT;1h;2018-01-19 09:00:00+00:00;1137930000000;1151990000000;1123875000000;1129275000000;116253894000;2018-01-19 09:59:59.999000+00:00;1115440844743830,000000000000000;
BTCUSDT;1h;2018-01-19 10:00:00+00:00;1130134000000;1159000000000;1124771000000;1157000000000;139405765000;2018-01-19 10:59:59.999000+00:00;11218345609370900,000000000000000;
BTCUSDT;1h;2018-01-19 11:00:00+00:00;1156600000000;1159600000000;1140000000000;1153022000000;102947661900;2018-01-19 11:59:59.999000+00:00;1126632628485230,000000000000000;
BTCUSDT;1h;2018-01-19 12:00:00+00:00;1153518000000;1177700000000;1150100000000;1166020000000;181690317100;2018-01-19 12:59:59.999000+00:00;11326922241028800,000000000000000;
BTCUSDT;1h;2018-01-19 13:00:00+00:00;1166022000000;1179500000000;1157000000000;1157000000000;149926187400;2018-01-19 13:59:59.999000+00:00;11364318819332100,000000000000000;
BTCUSDT;1h;2018-01-19 14:00:00+00:00;1157000000000;1169500000000;1112300000000;1131063000000;169809827700;2018-01-19 14:59:59.999000+00:00;1135605900097330,000000000000000;
BTCUSDT;1h;2018-01-19 15:00:00+00:00;1130512000000;1147000000000;1115987000000;1140000000000;140622546800;2018-01-19 15:59:59.999000+00:00;11362819154669700,000000000000000;
BTCUSDT;1h;2018-01-19 16:00:00+00:00;1138316000000;1170000000000;1138100000000;1155182000000;121415635800;2018-01-19 16:59:59.999000+00:00;11391896207797400,000000000000000;
BTCUSDT;1h;2018-01-19 17:00:00+00:00;1155998000000;1157807000000;1118022000000;1123593000000;138593039000;2018-01-19 17:59:59.999000+00:00;11367901406597800,000000000000000;
BTCUSDT;1h;2018-01-19 18:00:00+00:00;1124600000000;1133946000000;1100300000000;1118510000000;152004755300;2018-01-19 18:59:59.999000+00:00;11339778113275100,000000000000000;
BTCUSDT;1h;2018-01-19 19:00:00+00:00;1118510000000;1133996000000;1104700000000;1116050000000;99046207800;2018-01-19 19:59:59.999000+00:00;1131219686507890,000000000000000;
BTCUSDT;1h;2018-01-19 20:00:00+00:00;1114110000000;1136399000000;1106122000000;1128463000000;79288683900;2018-01-19 20:59:59.999000+00:00;11307955808912900,000000000000000;
BTCUSDT;1h;2018-01-19 21:00:00+00:00;1129035000000;1144570000000;1123095000000;1123097000000;67519418000;2018-01-19 21:59:59.999000+00:00;11296111838310900,000000000000000;
BTCUSDT;1h;2018-01-19 22:00:00+00:00;1124500000000;1135000000000;1117000000000;1122228000000;72971473400;2018-01-19 22:59:59.999000+00:00;1128475309395540,000000000000000;
BTCUSDT;1h;2018-01-19 23:00:00+00:00;1120522000000;1148739000000;1117201000000;1147498000000;78196451500;2018-01-19 23:59:59.999000+00:00;11314018771808400,000000000000000;
BTCUSDT;1h;2018-01-20 00:00:00+00:00;1147498000000;1158600000000;1141245000000;1154578000000;84924224800;2018-01-20 00:59:59.999000+00:00;11349674345376300,000000000000000;
BTCUSDT;1h;2018-01-20 01:00:00+00:00;1155421000000;1165093000000;1150293000000;1163994000000;83161086100;2018-01-20 01:59:59.999000+00:00;11394330599933800,000000000000000;
BTCUSDT;1h;2018-01-20 02:00:00+00:00;1163900000000;1171197000000;1154500000000;1169099000000;89597530400;2018-01-20 02:59:59.999000+00:00;11439970507636300,000000000000000;
BTCUSDT;1h;2018-01-20 03:00:00+00:00;1168500000000;1179500000000;1167396000000;1174993000000;108459355700;2018-01-20 03:59:59.999000+00:00;11487656583384500,000000000000000;
BTCUSDT;1h;2018-01-20 04:00:00+00:00;1174991000000;1238400000000;1154500000000;1234000000000;201648480500;2018-01-20 04:59:59.999000+00:00;11618786339786900,000000000000000;
BTCUSDT;1h;2018-01-20 05:00:00+00:00;1234490000000;1286900000000;1225002000000;1275101000000;402898915600;2018-01-20 05:59:59.999000+00:00;11792974595204300,000000000000000;
BTCUSDT;1h;2018-01-20 06:00:00+00:00;1276993000000;1284400000000;1231296000000;1248000000000;246825693600;2018-01-20 06:59:59.999000+00:00;11898670811326700,000000000000000;
BTCUSDT;1h;2018-01-20 07:00:00+00:00;1248000000000;1268900000000;1240180000000;1266098000000;138573006900;2018-01-20 07:59:59.999000+00:00;1201594914804570,000000000000000;
BTCUSDT;1h;2018-01-20 08:00:00+00:00;1266098000000;1282300000000;1252697000000;1281800000000;126895425500;2018-01-20 08:59:59.999000+00:00;12139341586807900,000000000000000;
BTCUSDT;1h;2018-01-20 09:00:00+00:00;1282500000000;1283500000000;1250000000000;1255455000000;121249594200;2018-01-20 09:59:59.999000+00:00;12203219804222000,000000000000000;
BTCUSDT;1h;2018-01-20 10:00:00+00:00;1255460000000;1260000000000;1241200000000;1258596000000;92927348200;2018-01-20 10:59:59.999000+00:00;12262102911264800,000000000000000;
BTCUSDT;1h;2018-01-20 11:00:00+00:00;1258596000000;1260000000000;1230000000000;1232001000000;85580404300;2018-01-20 11:59:59.999000+00:00;12271011694147100,000000000000000;
BTCUSDT;1h;2018-01-20 12:00:00+00:00;1232005000000;1248573000000;1224024000000;1247495000000;94975073000;2018-01-20 12:59:59.999000+00:00;1230238681812450,000000000000000;
BTCUSDT;1h;2018-01-20 13:00:00+00:00;1247495000000;1267000000000;1240600000000;1245106000000;90155768200;2018-01-20 13:59:59.999000+00:00;12325259615336100,000000000000000;
BTCUSDT;1h;2018-01-20 14:00:00+00:00;1245106000000;1270000000000;1244400000000;1260004000000;84979873600;2018-01-20 14:59:59.999000+00:00;12367533520669000,000000000000000;
BTCUSDT;1h;2018-01-20 15:00:00+00:00;1260004000000;1266300000000;1247505000000;1253905000000;77141152800;2018-01-20 15:59:59.999000+00:00;12393920671335300,000000000000000;
BTCUSDT;1h;2018-01-20 16:00:00+00:00;1253908000000;1292000000000;1253500000000;1288900000000;120620034500;2018-01-20 16:59:59.999000+00:00;1247008672189910,000000000000000;
BTCUSDT;1h;2018-01-20 17:00:00+00:00;1288900000000;1298500000000;1272200000000;1285000000000;146637401300;2018-01-20 17:59:59.999000+00:00;12528534918530000,000000000000000;
BTCUSDT;1h;2018-01-20 18:00:00+00:00;1285000000000;1309900000000;1280000000000;1303500000000;109144085700;2018-01-20 18:59:59.999000+00:00;12606452623371500,000000000000000;
BTCUSDT;1h;2018-01-20 19:00:00+00:00;1303502000000;1305012000000;1268000000000;1277002000000;115884411600;2018-01-20 19:59:59.999000+00:00;12631616835160500,000000000000000;
BTCUSDT;1h;2018-01-20 20:00:00+00:00;1277953000000;1284137000000;1260000000000;1278481000000;73633638600;2018-01-20 20:59:59.999000+00:00;12655185014366600,000000000000000;
BTCUSDT;1h;2018-01-20 21:00:00+00:00;1277990000000;1291900000000;1276000000000;1287500000000;55415773500;2018-01-20 21:59:59.999000+00:00;1268900270446400,000000000000000;
BTCUSDT;1h;2018-01-20 22:00:00+00:00;1289299000000;1292997000000;1280600000000;1284290000000;69314574600;2018-01-20 22:59:59.999000+00:00;12712679211469500,000000000000000;
BTCUSDT;1h;2018-01-20 23:00:00+00:00;1284290000000;1284300000000;1270400000000;1279994000000;56242929500;2018-01-20 23:59:59.999000+00:00;12726103948166500,000000000000000;
BTCUSDT;1h;2018-01-21 00:00:00+00:00;1279980000000;1279980000000;1220116000000;1220500000000;196686075700;2018-01-21 00:59:59.999000+00:00;12645934109987100,000000000000000;
BTCUSDT;1h;2018-01-21 01:00:00+00:00;1220500000000;1253808000000;1220100000000;1250895000000;129871384700;2018-01-21 01:59:59.999000+00:00;12624859631527500,000000000000000;
BTCUSDT;1h;2018-01-21 02:00:00+00:00;1250896000000;1265000000000;1233020000000;1249996000000;100174991200;2018-01-21 02:59:59.999000+00:00;12605644303600200,000000000000000;
BTCUSDT;1h;2018-01-21 03:00:00+00:00;1248635000000;1262500000000;1238895000000;1240000000000;86330036900;2018-01-21 03:59:59.999000+00:00;12574006718430900,000000000000000;
BTCUSDT;1h;2018-01-21 04:00:00+00:00;1240996000000;1241000000000;1200200000000;1201000000000;183952759400;2018-01-21 04:59:59.999000+00:00;12487236454056900,000000000000000;
BTCUSDT;1h;2018-01-21 05:00:00+00:00;1201000000000;1223536000000;1185448000000;1193814000000;294358454100;2018-01-21 05:59:59.999000+00:00;12402760076509700,000000000000000;
BTCUSDT;1h;2018-01-21 06:00:00+00:00;1196244000000;1210000000000;1173700000000;1182699000000;198387382300;2018-01-21 06:59:59.999000+00:00;12314180064739000,000000000000000;
BTCUSDT;1h;2018-01-21 07:00:00+00:00;1182695000000;1182697000000;1130000000000;1170114000000;321150346100;2018-01-21 07:59:59.999000+00:00;12219866208625300,000000000000000;
BTCUSDT;1h;2018-01-21 08:00:00+00:00;1172143000000;1199000000000;1163400000000;1178000000000;207522831200;2018-01-21 08:59:59.999000+00:00;12152194484221400,000000000000000;
BTCUSDT;1h;2018-01-21 09:00:00+00:00;1178000000000;1178000000000;1151500000000;1163323000000;173981877700;2018-01-21 09:59:59.999000+00:00;12072353794341200,000000000000000;
BTCUSDT;1h;2018-01-21 10:00:00+00:00;1163850000000;1188600000000;1160054000000;1175951000000;115422991300;2018-01-21 10:59:59.999000+00:00;12024223979827100,000000000000000;
BTCUSDT;1h;2018-01-21 11:00:00+00:00;1174501000000;1219418000000;1174201000000;1219418000000;171913409000;2018-01-21 11:59:59.999000+00:00;12050371059853700,000000000000000;
BTCUSDT;1h;2018-01-21 12:00:00+00:00;1219418000000;1229135000000;1188304000000;1193001000000;152126769500;2018-01-21 12:59:59.999000+00:00;12031853973722400,000000000000000;
BTCUSDT;1h;2018-01-21 13:00:00+00:00;1192006000000;1219000000000;1191000000000;1199596000000;99464232200;2018-01-21 13:59:59.999000+00:00;12026331823918900,000000000000000;
BTCUSDT;1h;2018-01-21 14:00:00+00:00;1199598000000;1208199000000;1162205000000;1167995000000;178794230000;2018-01-21 14:59:59.999000+00:00;11973042312546800,000000000000000;
BTCUSDT;1h;2018-01-21 15:00:00+00:00;1167000000000;1184796000000;1140300000000;1141200000000;153817958000;2018-01-21 15:59:59.999000+00:00;11886728110616500,000000000000000;
BTCUSDT;1h;2018-01-21 16:00:00+00:00;1142099000000;1144000000000;1105000000000;1118000000000;363907037300;2018-01-21 16:59:59.999000+00:00;11778000708983200,000000000000000;
BTCUSDT;1h;2018-01-21 17:00:00+00:00;1118000000000;1138800000000;1102400000000;1131143000000;235129269700;2018-01-21 17:59:59.999000+00:00;1170622059990880,000000000000000;
BTCUSDT;1h;2018-01-21 18:00:00+00:00;1131145000000;1138899000000;1110001000000;1134457000000;112235132900;2018-01-21 18:59:59.999000+00:00;11650582046076700,000000000000000;
BTCUSDT;1h;2018-01-21 19:00:00+00:00;1134457000000;1154899000000;1129900000000;1135699000000;128585155800;2018-01-21 19:59:59.999000+00:00;11605414038988000,000000000000000;
BTCUSDT;1h;2018-01-21 20:00:00+00:00;1135699000000;1140000000000;1100000000000;1102996000000;135956959400;2018-01-21 20:59:59.999000+00:00;11516882648374400,000000000000000;
BTCUSDT;1h;2018-01-21 21:00:00+00:00;1101520000000;1124999000000;1096500000000;1123899000000;167440367600;2018-01-21 21:59:59.999000+00:00;1147412993323990,000000000000000;
BTCUSDT;1h;2018-01-21 22:00:00+00:00;1123899000000;1139900000000;1107900000000;1112953000000;113329122100;2018-01-21 22:59:59.999000+00:00;11421114558895300,000000000000000;
BTCUSDT;1h;2018-01-21 23:00:00+00:00;1109533000000;1154239000000;1109114000000;1153000000000;117438568500;2018-01-21 23:59:59.999000+00:00;1143786616521910,000000000000000;
BTCUSDT;1h;2018-01-22 00:00:00+00:00;1153000000000;1177000000000;1144267000000;1175011000000;175254028000;2018-01-22 00:59:59.999000+00:00;1148590367826230,000000000000000;
BTCUSDT;1h;2018-01-22 01:00:00+00:00;1175011000000;1175800000000;1131000000000;1137038000000;116121782700;2018-01-22 01:59:59.999000+00:00;11468130804683500,000000000000000;
BTCUSDT;1h;2018-01-22 02:00:00+00:00;1138101000000;1156110000000;1114900000000;1152185000000;138467315400;2018-01-22 02:59:59.999000+00:00;1147639529627060,000000000000000;
BTCUSDT;1h;2018-01-22 03:00:00+00:00;1151515000000;1153239000000;1132320000000;1150293000000;80554192700;2018-01-22 03:59:59.999000+00:00;11480477558382800,000000000000000;
BTCUSDT;1h;2018-01-22 04:00:00+00:00;1148056000000;1176500000000;1144127000000;1159991000000;124580081300;2018-01-22 04:59:59.999000+00:00;11498851780170100,000000000000000;
BTCUSDT;1h;2018-01-22 05:00:00+00:00;1159996000000;1163999000000;1140000000000;1147000000000;117961034300;2018-01-22 05:59:59.999000+00:00;11494413044759300,000000000000000;
BTCUSDT;1h;2018-01-22 06:00:00+00:00;1147000000000;1169799000000;1145200000000;1163340000000;108975819600;2018-01-22 06:59:59.999000+00:00;115157956532579,000000000000000;
BTCUSDT;1h;2018-01-22 07:00:00+00:00;1163334000000;1175000000000;1149896000000;1174397000000;97720667200;2018-01-22 07:59:59.999000+00:00;1155089939891050,000000000000000;
BTCUSDT;1h;2018-01-22 08:00:00+00:00;1174500000000;1192635000000;1167501000000;1175115000000;134410028200;2018-01-22 08:59:59.999000+00:00;11581707183693500,000000000000000;
BTCUSDT;1h;2018-01-22 09:00:00+00:00;1175115000000;1186600000000;1162000000000;1176700000000;75618991000;2018-01-22 09:59:59.999000+00:00;11610213770817500,000000000000000;
BTCUSDT;1h;2018-01-22 10:00:00+00:00;1176700000000;1178896000000;1166008000000;1174700000000;72082088800;2018-01-22 10:59:59.999000+00:00;1163125780607640,000000000000000;
BTCUSDT;1h;2018-01-22 11:00:00+00:00;1174700000000;1175890000000;1123100000000;1124000000000;156929226900;2018-01-22 11:59:59.999000+00:00;11571064297449200,000000000000000;
BTCUSDT;1h;2018-01-22 12:00:00+00:00;1124000000000;1138000000000;1111200000000;1128508000000;172240916300;2018-01-22 12:59:59.999000+00:00;1152706671322630,000000000000000;
BTCUSDT;1h;2018-01-22 13:00:00+00:00;1128509000000;1129974000000;1028455000000;1051997000000;599304970300;2018-01-22 13:59:59.999000+00:00;11372128757345300,000000000000000;
BTCUSDT;1h;2018-01-22 14:00:00+00:00;1051996000000;1086888000000;1043721000000;1061201000000;329551675300;2018-01-22 14:59:59.999000+00:00;11255187410061400,000000000000000;
BTCUSDT;1h;2018-01-22 15:00:00+00:00;1060984000000;1063700000000;1013997000000;1033000000000;309848448100;2018-01-22 15:59:59.999000+00:00;1111285088543660,000000000000000;
BTCUSDT;1h;2018-01-22 16:00:00+00:00;1033006000000;1064001000000;1023100000000;1046673000000;281118417300;2018-01-22 16:59:59.999000+00:00;11013447672292500,000000000000000;
BTCUSDT;1h;2018-01-22 17:00:00+00:00;1046668000000;1075000000000;1040000000000;1054000000000;149340278500;2018-01-22 17:59:59.999000+00:00;109406095688629,000000000000000;
BTCUSDT;1h;2018-01-22 18:00:00+00:00;1053800000000;1065000000000;1032000000000;1039981000000;124209363500;2018-01-22 18:59:59.999000+00:00;10857409635191600,000000000000000;
BTCUSDT;1h;2018-01-22 19:00:00+00:00;1039982000000;1058000000000;1032000000000;1054071000000;123420170700;2018-01-22 19:59:59.999000+00:00;10808686614392900,000000000000000;
BTCUSDT;1h;2018-01-22 20:00:00+00:00;1050701000000;1055596000000;1024200000000;1034993000000;130290120500;2018-01-22 20:59:59.999000+00:00;1073810867371710,000000000000000;
BTCUSDT;1h;2018-01-22 21:00:00+00:00;1034992000000;1040000000000;990024000000;1030561000000;354632257500;2018-01-22 21:59:59.999000+00:00;1067157041622210,000000000000000;
BTCUSDT;1h;2018-01-22 22:00:00+00:00;1030561000000;1068100000000;1022498000000;1064500000000;242020503900;2018-01-22 22:59:59.999000+00:00;10667482659880300,000000000000000;
BTCUSDT;1h;2018-01-22 23:00:00+00:00;1064055000000;1084900000000;1046000000000;1076005000000;160608301100;2018-01-22 23:59:59.999000+00:00;1068172378912940,000000000000000;
BTCUSDT;1h;2018-01-23 00:00:00+00:00;1076005000000;1088800000000;1052599000000;1074811000000;139903984400;2018-01-23 00:59:59.999000+00:00;10691937052340300,000000000000000;
BTCUSDT;1h;2018-01-23 01:00:00+00:00;1075400000000;1090007000000;1050200000000;1056790000000;142599589000;2018-01-23 01:59:59.999000+00:00;10672854428903300,000000000000000;
BTCUSDT;1h;2018-01-23 02:00:00+00:00;1055820000000;1081000000000;1052709000000;1071696000000;96810192800;2018-01-23 02:59:59.999000+00:00;10679639901379700,000000000000000;
BTCUSDT;1h;2018-01-23 03:00:00+00:00;1074497000000;1099800000000;1071645000000;1083500000000;123839780500;2018-01-23 03:59:59.999000+00:00;1070354145501360,000000000000000;
BTCUSDT;1h;2018-01-23 04:00:00+00:00;1083082000000;1094154000000;1052000000000;1055700000000;123519866500;2018-01-23 04:59:59.999000+00:00;10680996615780700,000000000000000;
BTCUSDT;1h;2018-01-23 05:00:00+00:00;1056084000000;1057216000000;1023301000000;1036327000000;228280547500;2018-01-23 05:59:59.999000+00:00;10632115597968300,000000000000000;
BTCUSDT;1h;2018-01-23 06:00:00+00:00;1036376000000;1055000000000;1020000000000;1029999000000;140470648700;2018-01-23 06:59:59.999000+00:00;10581019352127000,000000000000000;
BTCUSDT;1h;2018-01-23 07:00:00+00:00;1029999000000;1038998000000;1010840000000;1025000000000;148406144200;2018-01-23 07:59:59.999000+00:00;10530093297953600,000000000000000;
BTCUSDT;1h;2018-01-23 08:00:00+00:00;1025085000000;1064506000000;1015500000000;1053301000000;147643780600;2018-01-23 08:59:59.999000+00:00;10530542021345400,000000000000000;
BTCUSDT;1h;2018-01-23 09:00:00+00:00;1055967000000;1059625000000;1032300000000;1037302000000;94655175500;2018-01-23 09:59:59.999000+00:00;1050630786421530,000000000000000;
BTCUSDT;1h;2018-01-23 10:00:00+00:00;1037995000000;1048999000000;1021000000000;1029124000000;91533262200;2018-01-23 10:59:59.999000+00:00;10473220500489900,000000000000000;
BTCUSDT;1h;2018-01-23 11:00:00+00:00;1029595000000;1038036000000;990500000000;1014310000000;247997125300;2018-01-23 11:59:59.999000+00:00;10422432731183700,000000000000000;
BTCUSDT;1h;2018-01-23 12:00:00+00:00;1014301000000;1035500000000;998702000000;1018500000000;210947816200;2018-01-23 12:59:59.999000+00:00;1038590461869390,000000000000000;
BTCUSDT;1h;2018-01-23 13:00:00+00:00;1019970000000;1040003000000;1001687000000;1030013000000;150458414700;2018-01-23 13:59:59.999000+00:00;10372708523510200,000000000000000;
BTCUSDT;1h;2018-01-23 14:00:00+00:00;1030040000000;1049500000000;1022879000000;1045955000000;120964356900;2018-01-23 14:59:59.999000+00:00;10386068750662500,000000000000000;
BTCUSDT;1h;2018-01-23 15:00:00+00:00;1046005000000;1077054000000;1041006000000;1075000000000;190851652300;2018-01-23 15:59:59.999000+00:00;10442058173637500,000000000000000;
BTCUSDT;1h;2018-01-23 16:00:00+00:00;1075000000000;1139900000000;1074000000000;1133496000000;360762872200;2018-01-23 16:59:59.999000+00:00;10579427685385600,000000000000000;
BTCUSDT;1h;2018-01-23 17:00:00+00:00;1133500000000;1137886000000;1101111000000;1112962000000;219253230700;2018-01-23 17:59:59.999000+00:00;1066407265686470,000000000000000;
BTCUSDT;1h;2018-01-23 18:00:00+00:00;1112962000000;1134495000000;1105000000000;1120000000000;144884992400;2018-01-23 18:59:59.999000+00:00;10746523017347000,000000000000000;
BTCUSDT;1h;2018-01-23 19:00:00+00:00;1119913000000;1120973000000;1082200000000;1095298000000;139275521200;2018-01-23 19:59:59.999000+00:00;10778285630062900,000000000000000;
BTCUSDT;1h;2018-01-23 20:00:00+00:00;1095296000000;1115278000000;1076600000000;1110033000000;153538551300;2018-01-23 20:59:59.999000+00:00;10827830917745500,000000000000000;
